direccion,localidad,latitud,longitud
"GRL PACHECO 1497, Tigre, Buenos Aires",Tigre,-34.47255384990017,-58.6308601796977
"GDOR CARLOS TEJEDOR 400, Lanús, Buenos Aires",Lanus,-34.7025418733561,-58.397196238195
"CALLE 372 1275, Berazategui, Buenos Aires",Berazategui,-34.78124687509808,-58.194411991184296
"CALLE 23 3600, Berazategui, Buenos Aires",Berazategui,-34.7772744885756,-58.2149879668695
"ROMA 3900, Lanús, Buenos Aires",Lanus,-34.7397601381495,-58.3739400534774
"GRL PICO 900, Lanús, Buenos Aires",Lanus,-34.735795672825446,-58.379604976266634
"CALLE 10 (ENTRE CALLE 141 Y CALLE 142), Berazategui, Buenos Aires",Berazategui,-34.761337131511695,-58.21905615614965
"CALLE 138 1605, Berazategui, Buenos Aires",Berazategui,-34.80293860838707,-58.18254253281784
"GUIDO SPANO 1166, Lanús, Buenos Aires",Lanus,-34.711483940574446,-58.41033666913789
"OSCAR F ALAJARIN 3599, Lanús, Buenos Aires",Lanus,-34.731715392027375,-58.40092818791222
"CALLE 149 1028, Berazategui, Buenos Aires",Berazategui,-34.75738980295168,-58.21096699065265
"CALLE 32 4200, Berazategui, Buenos Aires",Berazategui,-34.7811511159664,-58.2030051698847
"CALLE 142 (ESQUINA CALLE 16), Berazategui, Buenos Aires",Berazategui,-34.7670075253066,-58.2139267901595
"CALLE 125 4434, Berazategui, Buenos Aires",Berazategui,-34.80438476712424,-58.19722207534734
"CALLE 138 1800 (ENTRE CALLE 18 Y CALLE 19), Berazategui, Buenos Aires",Berazategui,-34.7710487536977,-58.2167115785724
"LEON ORTIZ DE ROSAS 3400, Lanús, Buenos Aires",Lanus,-34.7092660112886,-58.414712776968
"CNL IGNACIO WARNES 2600, Lanús, Buenos Aires",Lanus,-34.68894789204,-58.4200542279321
"CALLE 413 A 260, Berazategui, Buenos Aires",Berazategui,-34.83745294320401,-58.18629421874843
"CALLE 452, Berazategui, Buenos Aires",Berazategui,-34.837186781788304,-58.189967502876
"CALLE 413 277, Berazategui, Buenos Aires",Berazategui,-34.836932412241374,-58.18700862417139
"CALLE 361 195, Berazategui, Buenos Aires",Berazategui,-34.78782205612549,-58.21114250855503
"CALLE 156 2234, Berazategui, Buenos Aires",Berazategui,-34.76552375397828,-58.19458407684524
"CALLE 160 2687, Berazategui, Buenos Aires",Berazategui,-34.76657765229656,-58.187052737735186
"CENTENARIO URUGUAYO 1200, Lanús, Buenos Aires",Lanus,-34.7187471294636,-58.3585924943203
"GRL MACHAINT 3448, Lanús, Buenos Aires",Lanus,-34.71241051355414,-58.3992032918851
"CALLE 134 1200, Berazategui, Buenos Aires",Berazategui,-34.805037346001576,-58.18486726084859
"SANTIAGO PLAUL 2458, Lanús, Buenos Aires",Lanus,-34.693929346215384,-58.411720732694256
"AV 14 3900, Berazategui, Buenos Aires",Berazategui,-34.7667719108942,-58.2187591834576
"ANIBAL GONZALEZ 715, Tigre, Buenos Aires",Tigre,-34.41809300566573,-58.59200819226523
"CALLE 147 508, Berazategui, Buenos Aires",Berazategui,-34.753867589129506,-58.2170333974183
"CALLE 142 1600, Berazategui, Buenos Aires",Berazategui,-34.7670075253066,-58.2139267901595
"CALLE 111 750, Berazategui, Buenos Aires",Berazategui,-34.77517856194165,-58.25096701931355
"PRES DOMINGO SARMIENTO 1636, Lanús, Buenos Aires",Lanus,-34.70493566204695,-58.38737459680384
"GERVASIO A DE POSADAS 2133, Lanús, Buenos Aires",Lanus,-34.72450656583863,-58.36961366272914
"CALLE 361 550, Berazategui, Buenos Aires",Berazategui,-34.790016629168605,-58.20534650233705
"CALLE 19 (ESQUINA CALLE 150), Berazategui, Buenos Aires",Berazategui,-34.7651605612549,-58.2035740070523
"INTE NICOLAS MILAZZO 1565, Berazategui, Buenos Aires",Berazategui,-34.79696616068909,-58.19590141562921
"CALLE 131 5300, Berazategui, Buenos Aires",Berazategui,-34.80849536953494,-58.185183131814895
"ONCATIVO 1848, Lanús, Buenos Aires",Lanus,-34.709239738053846,-58.38542414707286
"JOSE LEON SUAREZ 3681, Lanús, Buenos Aires",Lanus,-34.70709738848212,-58.431231080762196
"CALLE 135 5200, Berazategui, Buenos Aires",Berazategui,-34.8042281468174,-58.1846059998622
"CALLE 137 700, Berazategui, Buenos Aires",Berazategui,-34.7611122893298,-58.2261868043515
"CALLE 102 1418, Berazategui, Buenos Aires",Berazategui,-34.78611167275298,-58.25436706127139
"GRL GUEMES 2004, Tigre, Buenos Aires",Tigre,-34.46646681779919,-58.654137488088956
"CALLE MORENO 900, Tigre, Buenos Aires",Tigre,-34.4216523899105,-58.7037494176502
"CALLE 142 2379, Berazategui, Buenos Aires",Berazategui,-34.77493387972463,-58.20824127924701
"GENERAL MSOCONI 1900, Tigre, Buenos Aires",Tigre,-34.4483681941379,-58.6022116844073
"PASTOR FERREYRA 3898, Lanús, Buenos Aires",Lanus,-34.72846529678921,-58.40841634955741
"ENRIQUE DEL VALLE IBERLUCEA 3474, Lanús, Buenos Aires",Lanus,-34.71299397172716,-58.39389672501188
"2 DE MAYO 2578, Lanús, Buenos Aires",Lanus,-34.701242824032036,-58.397253657079524
"CALLE 18 3237, Berazategui, Buenos Aires",Berazategui,-34.774068960210606,-58.222328700788104
"CALLE 364 1265, Berazategui, Buenos Aires",Berazategui,-34.79037872737137,-58.19723623466881
"MARCO AVELLANEDA 1700, Lanús, Buenos Aires",Lanus,-34.7209837360688,-58.4106248739745
"CNL RAMOS 105, Lanús, Buenos Aires",Lanus,-34.70129457433642,-58.39046767582529
"NEUQUEN 600, Tigre, Buenos Aires",Tigre,-34.4061289357226,-58.7224443315677
"BOLIVAR 800, Tigre, Buenos Aires",Tigre,-34.4558010035751,-58.6557450440545
"CALLE 364 1200, Berazategui, Buenos Aires",Berazategui,-34.789882556688354,-58.197841049561596
"VIRREY SANTIAGO DE LINIERS 973, Lanús, Buenos Aires",Lanus,-34.69322844390953,-58.400142888015466
"CARLOS GARDEL 1600, Lanús, Buenos Aires",Lanus,-34.7063901636917,-58.4143753532477
"JOSE MARIA MORENO 939, Lanús, Buenos Aires",Lanus,-34.70101564248742,-58.40502122373824
"ZULOAGA 202, Lanús, Buenos Aires",Lanus,-34.716763855930274,-58.395855877094
"ANTONIO MACHADO 3600, Lanús, Buenos Aires",Lanus,-34.7286180080324,-58.4030661560972
"OSCAR F ALAJARIN 3572, Lanús, Buenos Aires",Lanus,-34.73165818710505,-58.40081875245784
"AV SANTIAGO DE LINIERS 1400, Tigre, Buenos Aires",Tigre,-34.4226407667003,-58.5886628046865
"CALLE 17 (ENTRE CALLE 152 Y AV MITRE), Berazategui, Buenos Aires",Berazategui,-34.7617495700869,-58.20296633287255
"CORONEL RICO 62, Lanús, Buenos Aires",Lanus,-34.69985877512357,-58.39112478446058
"GRL LAVALLEJA 3324, Lanús, Buenos Aires",Lanus,-34.70891437011175,-58.411424030065334
"TUCUMAN 1224, Lanús, Buenos Aires",Lanus,-34.70634480510819,-58.38664451953007
"CALLE 361 1416, Berazategui, Buenos Aires",Berazategui,-34.79350926056415,-58.19774209993425
"CALLE 365 1000, Berazategui, Buenos Aires",Berazategui,-34.7881065248811,-58.1998929651316
"BOLIVIA 2150, Lanús, Buenos Aires",Lanus,-34.69882169140695,-58.4018341234849
"LUIS SPEGAZZINI 3308, Lanús, Buenos Aires",Lanus,-34.71659192225665,-58.407094131273524
"CHUBUT 2000, Lanús, Buenos Aires",Lanus,-34.6872481801878,-58.4118087715706
"GERVASIO A DE POSADAS 450, Lanús, Buenos Aires",Lanus,-34.733449403268224,-58.379379471170445
"MARGARITA WEILD 2868, Lanús, Buenos Aires",Lanus,-34.72148791419898,-58.37310940546288
"CALLE 528 (ESQUINA CALLE 633), Berazategui, Buenos Aires",Berazategui,-34.901150059208,-58.1801534069178
"CARDENAL FAGNANO, Tigre, Buenos Aires",Tigre,-34.4574003183727,-58.67195393207835
"CALLE 124 1900, Berazategui, Buenos Aires",Berazategui,-34.814742793568676,-58.18719756300465
"GRL PICO 1824, Lanús, Buenos Aires",Lanus,-34.722921565569735,-58.36587110420559
"JORGE CHAVES 900, Lanús, Buenos Aires",Lanus,-34.6841771807701,-58.3963806334402
"CALLE 163 6603, Berazategui, Buenos Aires",Berazategui,-34.79402116671908,-58.14542164021545
"CALLE 163 6620, Berazategui, Buenos Aires",Berazategui,-34.79410196302496,-58.145298573078556
"FLORENCIO VARELA 700, Lanús, Buenos Aires",Lanus,-34.6899153869929,-58.3852272469076
"CALLE 371 1193, Berazategui, Buenos Aires",Berazategui,-34.782818907072894,-58.1950750866737
"CALLE 163 6300, Berazategui, Buenos Aires",Berazategui,-34.7918721310652,-58.1486987517468
"CALLE 3 (ESQUINA CALLE 151), Berazategui, Buenos Aires",Berazategui,-34.7486575472146,-58.2140274781777
"AMANCIO ALCORTA 235, Lanús, Buenos Aires",Lanus,-34.700345716880655,-58.395158880857124
"HERNANDO DE MAGALLANES 2500, Lanús, Buenos Aires",Lanus,-34.70660605657948,-58.42992611896696
"CALLE 163 (ESQUINA CALLE 78), Berazategui, Buenos Aires",Berazategui,-34.8010763936369,-58.1347326524136
"CALLE 7 A (ENTRE CALLE 150 Y CALLE 151), Berazategui, Buenos Aires",Berazategui,-34.7536513385117,-58.2112006389658
"CALLE 310 (ESQUINA CALLE 361 A), Berazategui, Buenos Aires",Berazategui,-34.7905873215773,-58.2012701698671
"SUIPACHA 2100, Lanús, Buenos Aires",Lanus,-34.7201176791595,-58.3750452333579
"CALLE 18 (ENTRE CALLE 132 Y CALLE 133), Berazategui, Buenos Aires",Berazategui,-34.7739914847297,-58.22218112600065
"CALLE 31 3500, Berazategui, Buenos Aires",Berazategui,-34.7843465212225,-58.2108487790951
"AV ITALIA 5300, Berazategui, Buenos Aires",Berazategui,-34.7756253974473,-58.1890448976938
"CNL BELTRAN 200, Lanús, Buenos Aires",Lanus,-34.725688881236,-58.3977062962418
"MARGARITA WEILD 1600, Lanús, Buenos Aires",Lanus,-34.7119154034964,-58.3865351031648
"CALLE 10 4000, Berazategui, Buenos Aires",Berazategui,-34.7622042166651,-58.2207248119501
"GUILLERMO GAEBELER 2274, Lanús, Buenos Aires",Lanus,-34.71469824599684,-58.38598285280709
"URIARTE (ESQUINA HIPOLITO YRIGOYEN), Lanús, Buenos Aires",Lanus,-34.7352907627992,-58.397431860088
"CALLE 157 (ESQUINA CALLE 45), Berazategui, Buenos Aires",Berazategui,-34.7848601095205,-58.1732679490396
"CALLE 620 (ESQUINA CALLE 537), Berazategui, Buenos Aires",Berazategui,-34.887223027522,-58.170849013714
"CORRIENTES 409, Tigre, Buenos Aires",Tigre,-34.48270232935454,-58.63665335560769
"CALLE 7 4600, Berazategui, Buenos Aires",Berazategui,-34.7559780307936,-58.2171346621707
"CALLE 147 800, Berazategui, Buenos Aires",Berazategui,-34.7563455074796,-58.2151502123761
"GUIDO SPANO 900, Lanús, Buenos Aires",Lanus,-34.7119731016009,-58.406661546858
"GDOR FELIPE LLAVALLOL 1600, Lanús, Buenos Aires",Lanus,-34.7022297636248,-58.4135852119099
"JUNCAL 1200, Lanús, Buenos Aires",Lanus,-34.7020864914054,-58.3820987201921
"DR ARTURO F MELO 3800, Lanús, Buenos Aires",Lanus,-34.716765479677,-58.395845102332
"CALLE 9 4849, Berazategui, Buenos Aires",Berazategui,-34.756417686182694,-58.212573286555944
"CALLE 149 1549, Berazategui, Buenos Aires",Berazategui,-34.76258280966837,-58.20700660478275
"DR DOMINGO N BASAVILBASO 457, Lanús, Buenos Aires",Lanus,-34.69778953209414,-58.373098536677375
"ECUADOR 721, Tigre, Buenos Aires",Tigre,-34.46836555227255,-58.638973702358015
"CALLE 548, Berazategui, Buenos Aires",Berazategui,-34.8822463714874,-58.15671314711575
"CALLE 635 (ESQUINA CALLE 529), Berazategui, Buenos Aires",Berazategui,-34.9041601323669,-58.1813403939308
"CALLE 150 (ESQUINA CALLE 15 A), Berazategui, Buenos Aires",Berazategui,-34.7617785637553,-58.2061738780318
"CNL CHILAVER 3245, Lanús, Buenos Aires",Lanus,-34.74266720729051,-58.36584338195579
"CNL ALBARINOS 2300, Lanús, Buenos Aires",Lanus,-34.730648349199946,-58.37956866504072
"CALLE 145 800, Berazategui, Buenos Aires",Berazategui,-34.77487914804783,-58.20261837638141
"INTE NICOLAS MILAZZO 1462, Berazategui, Buenos Aires",Berazategui,-34.797681569323956,-58.196770909174404
"CALLE 153 3474, Berazategui, Buenos Aires",Berazategui,-34.777084230783345,-58.18686422158442
"CAMILO V CAVOUR 3646, Lanús, Buenos Aires",Lanus,-34.7144988300449,-58.39750491744584
"JOSE MARMOL 330, Lanús, Buenos Aires",Lanus,-34.71398602395768,-58.39695341781258
"VILLA DE LUJAN 1674, Lanús, Buenos Aires",Lanus,-34.71494426814794,-58.37420172353915
"MATANZA 3525, Lanús, Buenos Aires",Lanus,-34.7385107544608,-58.37601514012361
"CNL LACARRA, Lanús, Buenos Aires",Lanus,-34.6986275867936,-58.39110372892505
"ELIAS VEDOYA, Lanús, Buenos Aires",Lanus,-34.72441214269345,-58.405373990439706
"CALLE 306 600, Berazategui, Buenos Aires",Berazategui,-34.79375409384154,-58.20895322688272
"CALLE 16 4000, Berazategui, Buenos Aires",Berazategui,-34.768166570803,-58.2161407640334
"CNO GRAL BELGRANO (ESQUINA CALLE 706), Berazategui, Buenos Aires",Berazategui,-34.841769545537,-58.1579292126176
"GRL GUIDO 136, Lanús, Buenos Aires",Lanus,-34.69900064019112,-58.39088292216115
"CALLE 149 1266, Berazategui, Buenos Aires",Berazategui,-34.759783930330435,-58.209152434369386
"CALLE 305 (ESQUINA CALLE 367), Berazategui, Buenos Aires",Berazategui,-34.7847790552897,-58.203428150879
"DR JOSE DARRAGUEIRA 750, Lanús, Buenos Aires",Lanus,-34.66740545462795,-58.41513313841335
"INTE NICOLAS MILAZZO 840, Berazategui, Buenos Aires",Berazategui,-34.801774878757655,-58.20172813264734
"GRL O HIGGINS 671, Lanús, Buenos Aires",Lanus,-34.69895299654807,-58.37631842507479
"GRL GUIDO 1600, Lanús, Buenos Aires",Lanus,-34.7063940613733,-58.3806942559486
"25 DE MAYO (ESQUINA LA RIOJA), Lanús, Buenos Aires",Lanus,-34.6989634553898,-58.4202130543106
"TCNL BUERAS 1200, Lanús, Buenos Aires",Lanus,-34.6969009531762,-58.3750955353692
"DR JOSE GALVEZ 200, Lanús, Buenos Aires",Lanus,-34.6901806264472,-58.3766999954324
"JOAQUIN V GONZALEZ, Lanús, Buenos Aires",Lanus,-34.7065957668234,-58.39057411796735
"CALLE 152 5300, Berazategui, Buenos Aires",Berazategui,-34.7942699491348,-58.1690992287487
"BV DE LOS ITALIANOS 3536, Lanús, Buenos Aires",Lanus,-34.73931690787731,-58.37517080333656
"LOS PATOS 3600, Lanús, Buenos Aires",Lanus,-34.7203267350957,-58.4093166375311
"CNL ALLENDE, Lanús, Buenos Aires",Lanus,-34.7243046225581,-58.38490254527195
"9 DE JULIO 1800, Lanús, Buenos Aires",Lanus,-34.7125540244498,-58.383717613134
"CHACABUCO 1900, Tigre, Buenos Aires",Tigre,-34.4416117505892,-58.5790851878368
"SITIO DE MONTEVIDEO 53, Lanús, Buenos Aires",Lanus,-34.70540509366783,-58.39105764362651
"CAMILO V CAVOUR 3279, Lanús, Buenos Aires",Lanus,-34.710779895669106,-58.396728366387116
"CALLE 371, Berazategui, Buenos Aires",Berazategui,-34.78202154255145,-58.19249155145586
"AV EVA PERON 3300, Berazategui, Buenos Aires",Berazategui,-34.7867408941049,-58.2117971905466
"CALLE 121 4338, Berazategui, Buenos Aires",Berazategui,-34.81661805505729,-58.18862416788755
"CNL BELTRAN, Lanús, Buenos Aires",Lanus,-34.7254676748733,-58.39935129384365
"OLEGARIO V ANDRADE 350, Lanús, Buenos Aires",Lanus,-34.7151730870004,-58.3976646592048
"CNL MENDEZ, Lanús, Buenos Aires",Lanus,-34.742281332203746,-58.37501317403566
"CALLE 362 1353, Berazategui, Buenos Aires",Berazategui,-34.792487644054454,-58.1976876654828
"CALLE 154 (ENTRE CALLE 10 Y CALLE 11), Berazategui, Buenos Aires",Berazategui,-34.755165416241795,-58.206009151048
"DR RICARDO BALBIN (ESQUINA MANUEL MAZA), Lanús, Buenos Aires",Lanus,-34.6876365114776,-58.4224905944503
"ARISTOBULO DEL VALLE 518, Lanús, Buenos Aires",Lanus,-34.70488418475539,-58.399313665223566
"CARLOS GARDEL 400, Lanús, Buenos Aires",Lanus,-34.7088122910041,-58.3972585966255
"CALLE 360 267, Berazategui, Buenos Aires",Berazategui,-34.78910169360866,-58.210449771122576
"FLORES DE ESTRADA 5065, Lanús, Buenos Aires",Lanus,-34.732779703822224,-58.395506850394476
"2 DE MAYO 2422, Lanús, Buenos Aires",Lanus,-34.6995031303409,-58.39730632212099
"2 DE MAYO (ENTRE GDOR CARLOS TEJEDOR Y JOSE MARIA MORENO), Lanús, Buenos Aires",Lanus,-34.7020052717895,-58.397221157333604
"ITUZAINGO 1292, Lanús, Buenos Aires",Lanus,-34.70840631680742,-58.38756994467859
"GDOR CARLOS TEJEDOR 600, Lanús, Buenos Aires",Lanus,-34.7026373115073,-58.4005671301116
"MARCO AVELLANEDA 1100, Lanús, Buenos Aires",Lanus,-34.69342083774463,-58.43168177490725
"AV SANTIAGO DE LINIERS 600, Tigre, Buenos Aires",Tigre,-34.4135311208748,-58.591284743282
"LAVALLE 600, Tigre, Buenos Aires",Tigre,-34.461855927973204,-58.64969865236105
"2 DE MAYO 2984, Lanús, Buenos Aires",Lanus,-34.707424931935975,-58.397007734905685
"AV GRL SAN MARTIN 2900, Lanús, Buenos Aires",Lanus,-34.692874561539384,-58.405060999831726
"CALLE 62 (ESQUINA CALLE 132), Berazategui, Buenos Aires",Berazategui,-34.8133831023237,-58.1772116417805
"MIGUEL CANE 812, Lanús, Buenos Aires",Lanus,-34.709824092029194,-58.404959257795184
"GDOR GRL JUAN J VIAMONTE 2160, Lanús, Buenos Aires",Lanus,-34.689902615299225,-58.415271283550226
"BALCARCE 400, Tigre, Buenos Aires",Tigre,-34.4588561340524,-58.62529826442449
"CALLE 149 959, Berazategui, Buenos Aires",Berazategui,-34.756686536518956,-58.2114972893069
"CALLE 149 900, Berazategui, Buenos Aires",Berazategui,-34.7560911820005,-58.2119451726139
"CALLE 120 600, Berazategui, Buenos Aires",Berazategui,-34.83023933941695,-58.17351170438432
"CALLE 2 100, Berazategui, Buenos Aires",Berazategui,-34.774561543955045,-58.26602940371235
"CALLE 360 1121 (ESQUINA CALLE 311), Berazategui, Buenos Aires",Berazategui,-34.79292632591155,-58.20033893431061
"LAVALLE 499, Tigre, Buenos Aires",Tigre,-34.4729952928373,-58.6415379766545
"ITUZAINGO 2976, Tigre, Buenos Aires",Tigre,-34.481309425473725,-58.62100517427354
"ALBERTI 1100, Tigre, Buenos Aires",Tigre,-34.4689195289016,-58.6268788922816
"MARGARITA WEILD 4200, Lanús, Buenos Aires",Lanus,-34.7313826948137,-58.3594970180408
"EVA PERON 1011, Lanús, Buenos Aires",Lanus,-34.70265485859675,-58.386883991730436
"ENRIQUE DEL VALLE IBERLUCEA 4669, Lanús, Buenos Aires",Lanus,-34.72797283701291,-58.39706644791592
"CALLE 154 1100 (ENTRE CALLE 11 Y CALLE 12), Berazategui, Buenos Aires",Berazategui,-34.7556826760859,-58.2056203502273
"CAMILO V CAVOUR 3200, Lanús, Buenos Aires",Lanus,-34.7098662213096,-58.3965288264674
"DIEGO A MARADONA 1751, Lanús, Buenos Aires",Lanus,-34.694905741669665,-58.399075262068386
"DEAN FUNES 3385, Lanús, Buenos Aires",Lanus,-34.69762545430604,-58.42271154936611
"GDOR GRL JUAN J VIAMONTE (ENTRE CANADA Y CATAMARCA), Lanús, Buenos Aires",Lanus,-34.69504343756575,-58.409272338884904
"CALLE 154 1084, Berazategui, Buenos Aires",Berazategui,-34.75552498518932,-58.20574038199812
"SITIO DE MONTEVIDEO 44, Lanús, Buenos Aires",Lanus,-34.705408525084096,-58.39117886714903
"SAN SALVADOR 3500, Lanús, Buenos Aires",Lanus,-34.7215274004068,-58.4067065568089
"VELEZ SARSFIELD 2815, Lanús, Buenos Aires",Lanus,-34.70415217515417,-58.39049005222574
"CALLE 360, Berazategui, Buenos Aires",Berazategui,-34.79253558751565,-58.2013753342709
"CALLE 162 6332, Berazategui, Buenos Aires",Berazategui,-34.7925867631439,-58.1489686876614
"CALLE 304 (ENTRE CALLE 362 Y CALLE 363), Berazategui, Buenos Aires",Berazategui,-34.78784836723665,-58.207130454551404
"JOSE MARIA MORENO 1400, Lanús, Buenos Aires",Lanus,-34.7002079836739,-58.4108386848097
"GUIDO 400, Tigre, Buenos Aires",Tigre,-34.4653003170791,-58.6345017500151
"CALLE 132 2200, Berazategui, Buenos Aires",Berazategui,-34.8044578051427,-58.18860348281535
"CALLE 124 3300, Berazategui, Buenos Aires",Berazategui,-34.81495763201773,-58.186931536145245
"CALLE 18 (ESQUINA CALLE 151), Berazategui, Buenos Aires",Berazategui,-34.7632641336178,-58.2037587693433
"CALLE 366 1200, Berazategui, Buenos Aires",Berazategui,-34.78828915418712,-58.19671001191449
"CALLE 9 5400, Berazategui, Buenos Aires",Berazategui,-34.7536379420939,-58.2071375576151
"CAZON 2967, Lanús, Buenos Aires",Lanus,-34.74197251459713,-58.36189517307858
"HIPOLITO BOUCHARD 2000, Lanús, Buenos Aires",Lanus,-34.7032679756094,-58.3692221513073
"CNL IGNACIO WARNES 2700, Lanús, Buenos Aires",Lanus,-34.68894353644439,-58.42005740769356
"GRL GUIDO 1300, Lanús, Buenos Aires",Lanus,-34.7043524598268,-58.3830091918183
"JEAN JAURES 3200, Lanús, Buenos Aires",Lanus,-34.6694046514463,-58.4099144009359
"LUIS GARCIA 1270, Tigre, Buenos Aires",Tigre,-34.432602363855615,-58.584614728034204
"HERMANO ROS 3400, Lanús, Buenos Aires",Lanus,-34.7102832652159,-58.4104694605459
"MENDOZA 2900, Tigre, Buenos Aires",Tigre,-34.42518285245706,-58.708553633929846
"CALLE 8 4800, Berazategui, Buenos Aires",Berazategui,-34.755714909057,-58.2139407377226
"CALLE 27 3700, Berazategui, Buenos Aires",Berazategui,-34.7802475325781,-58.2112648346413
"CORDOBA 1400, Lanús, Buenos Aires",Lanus,-34.7071755372826,-58.379816816589
"CALLE 119 (ESQUINA CALLE 52), Berazategui, Buenos Aires",Berazategui,-34.8154810219637,-58.1940412479798
"CALLE 9 4600, Berazategui, Buenos Aires",Berazategui,-34.7579924910766,-58.2156061764801
"AV MITRE 1000, Berazategui, Buenos Aires",Berazategui,-34.78126714351248,-58.17149440672253
"CALLE 146 607, Berazategui, Buenos Aires",Berazategui,-34.75503245960041,-58.21785208802427
"CALLE 527, Berazategui, Buenos Aires",Berazategui,-34.89858446210765,-58.178496545530905
"CALLE 124 (ENTRE CALLE 7 Y CALLE 8), Berazategui, Buenos Aires",Berazategui,-34.76894280109195,-58.23943126438435
"CALLE 365 500, Berazategui, Buenos Aires",Berazategui,-34.7864238333817,-58.2043428704337
"PARAGUAY 700, Tigre, Buenos Aires",Tigre,-34.4996964724306,-58.6393520639673
"CALLE 146 900, Berazategui, Buenos Aires",Berazategui,-34.775918615843835,-58.20040574429798
"9 DE JULIO 1300, Lanús, Buenos Aires",Lanus,-34.7092533367591,-58.3883330979629
"CALLE 154 1100, Berazategui, Buenos Aires",Berazategui,-34.7556826760859,-58.2056203502273
"HIPOLITO BOUCHARD 1800, Lanús, Buenos Aires",Lanus,-34.7005754888946,-58.3728628859062
"CALLE 312 1700, Berazategui, Buenos Aires",Berazategui,-34.7876571631575,-58.1957187442359
"CALLE 144 1200, Berazategui, Buenos Aires",Berazategui,-34.7619881952246,-58.2152034712113
"CNL PRINGLES 2700, Lanús, Buenos Aires",Lanus,-34.731946348009636,-58.34533635928983
